Date,GP,HP,NB,LR,Other,Spec_1,Spec_2,Spec_3,Repl,Kit,Total
9/24/2014,59.49462208,196.1199786,63.76999083,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,957.9112154
9/25/2014,59.49462208,196.1199786,63.76999083,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,957.9112154
9/26/2014,59.49462208,196.1199786,63.76999083,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,957.9112154
9/27/2014,59.49462208,196.1199786,63.76999083,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,957.9112154
9/28/2014,59.49462208,196.1199786,63.76999083,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,957.9112154
9/29/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
9/30/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
10/1/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
10/2/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
10/3/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
10/4/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
10/5/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
10/6/2014,59.49462208,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,973.3122096
10/7/2014,158.0896405,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,1071.907228
10/8/2014,158.0896405,203.4957544,71.79520927,183.4158687,120.5532634,106.6164714,22.94501195,100,0,104.9960085,1071.907228
10/9/2014,158.0896405,204.5400643,93.01067676,183.4158687,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1100.524815
10/10/2014,158.0896405,204.5400643,93.01067676,183.4158687,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1100.524815
10/11/2014,158.0896405,204.5400643,93.01067676,183.4158687,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1100.524815
10/12/2014,158.0896405,204.5400643,93.01067676,183.4158687,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1100.524815
10/13/2014,158.0896405,204.5400643,93.01067676,188.1112693,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1105.220215
10/14/2014,158.0896405,204.5400643,93.01067676,188.1112693,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1105.220215
10/15/2014,158.0896405,204.5400643,93.01067676,188.1112693,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1105.220215
10/16/2014,158.0896405,204.5400643,93.01067676,188.1112693,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1105.220215
10/17/2014,158.0896405,204.5400643,93.01067676,188.1112693,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1105.220215
10/18/2014,158.0896405,206.6524311,101.0358952,189.2360672,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1116.482599
10/19/2014,158.0896405,206.6524311,101.0358952,189.2360672,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1116.482599
10/20/2014,158.0896405,206.6524311,101.0358952,189.2360672,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1116.482599
10/21/2014,158.0896405,206.6524311,101.0358952,189.2360672,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1116.482599
10/22/2014,158.0896405,206.6524311,101.0358952,189.2360672,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1116.482599
10/23/2014,158.0896405,206.6524311,101.0358952,189.2360672,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1116.482599
10/24/2014,158.0896405,207.1461724,101.0358952,193.9863894,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1121.726662
10/25/2014,158.0896405,207.1461724,101.0358952,193.9863894,126.9110729,106.6164714,22.94501195,100,0,104.9960085,1121.726662
10/26/2014,158.0896405,207.1461724,101.0358952,195.4090747,126.9110729,201.1591237,22.94501195,100,0,104.9960085,1217.692
10/27/2014,158.0896405,207.1461724,101.0358952,195.4090747,126.9110729,201.1591237,22.94501195,100,0,104.9960085,1217.692
10/28/2014,158.0896405,207.1461724,101.0358952,195.4090747,126.9110729,201.1591237,22.94501195,100,0,104.9960085,1217.692
10/29/2014,158.0896405,207.1461724,101.0358952,195.4090747,126.9110729,201.1591237,22.94501195,100,0,104.9960085,1217.692
10/30/2014,158.0896405,207.1461724,101.0358952,195.4090747,126.9110729,201.1591237,22.94501195,100,0,104.9960085,1217.692
10/31/2014,158.0896405,207.1461724,101.0358952,195.4090747,126.9110729,201.1591237,22.94501195,100,0,104.9960085,1217.692
11/1/2014,158.0896405,207.1461724,101.0358952,195.4090747,126.9110729,201.1591237,22.94501195,100,0,104.9960085,1217.692
11/2/2014,158.0896405,220.9168344,101.0358952,207.1152015,126.9110729,201.3426353,122.945012,100,0,104.9960085,1343.3523
11/3/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/4/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/5/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/6/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/7/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/8/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/9/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/10/2014,158.0896405,220.9168344,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1345.518758
11/11/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/12/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/13/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/14/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/15/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/16/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/17/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/18/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/19/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/20/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/21/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/22/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/23/2014,158.0896405,224.0319471,101.0358952,209.2816594,126.9110729,201.3426353,122.945012,100,0,104.9960085,1348.633871
11/24/2014,158.0896405,224.0319471,101.0358952,209.9898115,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.342023
11/25/2014,158.0896405,224.0319471,101.0358952,209.9898115,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.342023
11/26/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
11/27/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
11/28/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
11/29/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
11/30/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/1/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/2/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/3/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/4/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/5/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/6/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/7/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/8/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/9/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/10/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/11/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/12/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/13/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/14/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/15/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/16/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/17/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/18/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/19/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/20/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/21/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/22/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/23/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/24/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/25/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/26/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/27/2014,158.0896405,224.0319471,101.0358952,210.4297746,126.9110729,201.3426353,122.945012,100,0,104.9960085,1349.781986
12/28/2014,121.558368,70.52626498,75.12256095,53.32539219,126.9110729,154.0384121,13.43083617,100,0,101.4769904,816.3898978
12/29/2014,121.558368,70.52626498,75.12256095,53.32539219,126.9110729,154.0384121,13.43083617,100,0,101.4769904,816.3898978
12/30/2014,121.558368,70.52626498,75.12256095,53.32539219,126.9110729,154.0384121,13.43083617,100,0,101.4769904,816.3898978
12/31/2014,121.558368,70.52626498,75.12256095,53.89727347,126.9110729,154.0384121,13.43083617,100,0,101.4769904,816.9617791
1/1/2015,121.558368,70.52626498,75.12256095,53.89727347,126.9110729,154.0384121,13.43083617,100,0,101.4769904,816.9617791
1/2/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/3/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/4/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/5/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/6/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/7/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/8/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/9/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/10/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/11/2015,121.558368,74.24050653,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,822.9505005
1/12/2015,121.558368,75.13728478,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,823.8472787
1/13/2015,121.558368,75.13728478,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,823.8472787
1/14/2015,121.558368,75.13728478,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,823.8472787
1/15/2015,121.558368,75.13728478,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,823.8472787
1/16/2015,121.558368,75.13728478,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,823.8472787
1/17/2015,121.558368,75.13728478,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,823.8472787
1/18/2015,121.558368,75.13728478,75.12256095,56.17175332,126.9110729,154.0384121,13.43083617,100,0,101.4769904,823.8472787
1/19/2015,121.558368,75.7336657,79.45058026,56.17175332,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.0904246
1/20/2015,121.558368,75.7336657,79.45058026,56.17175332,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.0904246
1/21/2015,121.558368,75.7336657,79.45058026,56.17175332,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.0904246
1/22/2015,121.558368,75.7336657,79.45058026,56.17175332,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.0904246
1/23/2015,121.558368,75.7336657,79.45058026,56.17175332,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.0904246
1/24/2015,121.558368,75.7336657,79.45058026,56.17175332,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.0904246
1/25/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
1/26/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
1/27/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
1/28/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
1/29/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
1/30/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
1/31/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
2/1/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
2/2/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
2/3/2015,121.558368,75.7336657,79.45058026,56.65237157,126.9110729,154.3571578,13.43083617,100,0,101.4769904,829.5710428
2/4/2015,121.558368,75.7336657,79.45058026,59.79771862,126.9110729,154.3571578,13.43083617,100,0,101.4769904,832.7163899
2/5/2015,121.558368,75.7336657,79.45058026,59.79771862,126.9110729,154.3571578,13.43083617,100,0,101.4769904,832.7163899
2/6/2015,121.558368,75.7336657,79.45058026,59.79771862,126.9110729,154.3571578,13.43083617,100,0,101.4769904,832.7163899
2/7/2015,121.558368,75.7336657,79.45058026,59.79771862,126.9110729,154.3571578,13.43083617,100,0,101.4769904,832.7163899
2/8/2015,121.558368,75.7336657,79.45058026,60.36936936,126.9110729,154.3571578,13.43083617,100,0,101.4769904,833.2880406
2/9/2015,121.558368,75.7336657,79.45058026,62.39378009,126.9110729,154.3571578,13.43083617,100,0,101.4769904,835.3124513
2/10/2015,121.558368,76.37999543,79.45058026,62.39378009,126.9110729,154.3571578,13.43083617,100,0,101.4769904,835.9587811
2/11/2015,121.558368,76.37999543,79.45058026,62.39378009,126.9110729,154.3571578,13.43083617,100,0,101.4769904,835.9587811
2/12/2015,121.558368,76.37999543,79.45058026,62.39378009,126.9110729,154.3571578,13.43083617,100,0,101.4769904,835.9587811
2/13/2015,121.558368,76.37999543,79.45058026,62.39378009,126.9110729,154.3571578,13.43083617,100,0,101.4769904,835.9587811
2/14/2015,121.558368,76.37999543,79.45058026,62.39378009,126.9110729,154.3571578,13.43083617,100,0,101.4769904,835.9587811
2/15/2015,121.558368,76.37999543,79.45058026,62.71338781,126.9110729,154.3571578,13.43083617,100,0,101.4769904,836.2783888
2/16/2015,121.558368,76.37999543,79.45058026,63.38306154,126.9110729,154.3571578,13.43083617,100,0,101.4769904,836.9480625
2/17/2015,121.558368,76.37999543,79.45058026,63.38306154,126.9110729,154.3571578,13.43083617,100,0,101.4769904,836.9480625
2/18/2015,121.558368,76.37999543,79.45058026,63.38306154,126.9110729,154.3571578,13.43083617,100,0,101.4769904,836.9480625
2/19/2015,121.558368,76.37999543,79.45058026,63.38306154,126.9110729,154.3571578,13.43083617,100,0,101.4769904,836.9480625
2/20/2015,121.558368,76.37999543,79.45058026,63.38306154,126.9110729,154.3571578,13.43083617,100,0,101.4769904,836.9480625
2/21/2015,121.558368,76.37999543,79.45058026,66.24131526,126.9110729,154.3571578,13.43083617,100,0,101.4769904,839.8063162
2/22/2015,121.558368,76.37999543,79.45058026,66.24131526,126.9110729,154.3571578,13.43083617,100,0,101.4769904,839.8063162
2/23/2015,121.558368,77.24176841,79.45058026,70.40548852,126.9110729,154.3571578,85.38810404,100,0,101.4769904,916.7895304
2/24/2015,121.558368,77.24176841,79.45058026,70.40548852,126.9110729,154.3571578,85.38810404,100,0,101.4769904,916.7895304
2/25/2015,121.558368,79.95082548,79.45058026,70.47003377,126.9110729,154.3571578,85.38810404,100,0,101.4769904,919.5631327
2/26/2015,121.558368,79.95082548,79.45058026,70.47003377,126.9110729,154.3571578,85.38810404,100,0,101.4769904,919.5631327
2/27/2015,121.558368,79.95082548,79.45058026,71.9111984,126.9110729,154.3571578,85.38810404,100,0,101.4769904,921.0042973
2/28/2015,121.558368,79.95082548,79.45058026,71.9111984,126.9110729,154.3571578,85.38810404,100,0,101.4769904,921.0042973
3/1/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/2/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/3/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/4/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/5/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/6/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/7/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/8/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/9/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/10/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/11/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/12/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/13/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/14/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/15/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/16/2015,121.558368,79.95082548,88.92448724,72.91573219,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.4827381
3/17/2015,121.558368,79.95082548,88.92448724,73.33333938,126.9110729,154.3571578,85.38810404,100,0,101.4769904,931.9003453
3/18/2015,121.558368,79.95082548,88.92448724,74.76270794,126.9110729,154.3571578,85.38810404,100,0,101.4769904,933.3297138
3/19/2015,121.558368,79.95082548,88.92448724,74.76270794,126.9110729,154.3571578,85.38810404,100,0,101.4769904,933.3297138
3/20/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/21/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/22/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/23/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/24/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/25/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/26/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/27/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/28/2015,126.2180224,80.22215438,88.92448724,76.07230864,126.9110729,160.1392199,85.38810404,100,0,101.4769904,945.3523598
3/29/2015,126.2180224,80.22215438,88.92448724,78.1539565,126.9110729,160.1392199,85.38810404,100,0,101.4769904,947.4340077
3/30/2015,126.2180224,80.22215438,88.92448724,80.40271982,126.9110729,160.86046,85.38810404,100,0,101.4769904,950.4040111
3/31/2015,126.2180224,80.22215438,88.92448724,80.65553559,126.9110729,160.86046,85.38810404,100,0,101.4769904,950.6568269
4/1/2015,126.2180224,80.22215438,88.92448724,80.65553559,126.9110729,160.86046,85.38810404,100,0,101.4769904,950.6568269
4/2/2015,126.2180224,80.22215438,88.92448724,80.86141286,126.9110729,160.86046,85.38810404,100,0,101.4769904,950.8627042
4/3/2015,126.2180224,80.22215438,88.92448724,80.86141286,126.9110729,160.86046,85.38810404,100,0,101.4769904,950.8627042
4/4/2015,126.2180224,80.22215438,88.92448724,80.86141286,126.9110729,160.86046,85.38810404,100,0,101.4769904,950.8627042
4/5/2015,126.2180224,80.22215438,88.92448724,81.06946022,126.9110729,160.9480931,85.38810404,100,0,101.4769904,951.1583847
4/6/2015,126.2180224,80.22215438,88.92448724,81.06946022,126.9110729,160.9480931,97.52598536,100,0,101.4769904,963.296266
4/7/2015,126.2180224,80.22215438,88.92448724,81.06946022,126.9110729,160.9480931,97.52598536,100,0,101.4769904,963.296266
4/8/2015,126.2180224,80.22215438,88.92448724,81.06946022,126.9110729,160.9480931,97.52598536,100,0,101.4769904,963.296266
4/9/2015,126.2180224,80.22215438,88.92448724,81.06946022,126.9110729,160.9480931,97.52598536,100,0,101.4769904,963.296266
4/10/2015,126.2180224,80.22215438,88.92448724,81.06946022,126.9110729,160.9480931,97.52598536,100,0,101.4769904,963.296266
4/11/2015,126.2180224,80.22215438,88.92448724,81.06946022,126.9110729,160.9480931,97.52598536,100,0,101.4769904,963.296266
4/12/2015,126.2180224,80.95518787,88.92448724,81.7493869,126.9110729,162.7350953,97.52598536,100,0,101.4769904,966.4962284
4/13/2015,126.2180224,81.12075925,90.9532463,83.17750119,126.9110729,162.7350953,97.52598536,100,0,101.4769904,970.1186731
4/14/2015,126.2180224,82.81776925,92.21091779,83.17750119,126.9110729,162.7350953,97.52598536,100,0,101.4769904,973.0733546
4/15/2015,126.2180224,82.81776925,92.21091779,83.17750119,126.9110729,162.7350953,97.52598536,100,0,101.4769904,973.0733546
4/16/2015,126.2180224,97.1646776,92.21091779,83.95731598,126.9110729,162.7350953,97.52598536,100,0,101.4769904,988.2000778
4/17/2015,126.2180224,97.1646776,92.21091779,83.95731598,126.9110729,162.7350953,97.52598536,100,0,101.4769904,988.2000778
4/18/2015,126.2180224,97.1646776,92.21091779,83.95731598,126.9110729,162.7350953,97.52598536,100,0,101.4769904,988.2000778
4/19/2015,126.2180224,98.59987465,92.79725302,85.36074656,126.9110729,165.499266,97.52598536,100,0,101.4769904,994.3892112
4/20/2015,126.2180224,98.59987465,92.79725302,85.36074656,126.9110729,165.499266,97.52598536,100,0,101.4769904,994.3892112
4/21/2015,126.2180224,98.59987465,92.79725302,85.36074656,126.9110729,165.499266,97.52598536,100,0,101.4769904,994.3892112
4/22/2015,126.2180224,98.59987465,92.79725302,85.36074656,126.9110729,165.499266,97.52598536,100,0,101.4769904,994.3892112
4/23/2015,126.2180224,98.67830085,93.73286896,85.81825159,126.9110729,165.499266,97.52598536,100,0,101.4769904,995.8607584
4/24/2015,126.2180224,98.67830085,93.73286896,85.81825159,126.9110729,165.499266,97.52598536,100,0,101.4769904,995.8607584
4/25/2015,126.2180224,98.67830085,93.73286896,85.81825159,126.9110729,165.499266,97.52598536,100,0,101.4769904,995.8607584
4/26/2015,126.2180224,98.73153396,95.50658515,86.19016659,126.9110729,165.499266,97.52598536,100,0,101.4769904,998.0596227
4/27/2015,126.2180224,98.73153396,95.50658515,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1001.732399
4/28/2015,126.2180224,98.73153396,95.50658515,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1001.732399
